SurveyDescriptionID,StudyName,SiteName,FriendlySiteName,TaxaID,Genus,Species,CommonName,SurveyDate,Primary,Secondary,SpeciesDetected,BodyLength,Mass,AgeCode,Age,Sex,SexCode,MarkType,IDTypeDesc,AnimalMark/ID,CaptureNotes,Hg_barcode,TissueTypeID,TissueDesc,Swab_barcode,Bd,Ct_Bd,Bsal,Ct_Bsal,TissueMeHg,TotalHg,SiteID,IAID,TaxaObservationID,CollectionID_tissue,CollectionID_swab
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850D,P-850D,173449,Rana,boylii,Foothill Yellow-legged Frog,6/19/18,1,2,Y,52,16.6,A,Adult,Female,2,2,PIT tag,900067000061839,,,,,1700100609,pos,33.249,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657933482,IAID_GS\pkleeman_666922077_12,TOID_GS\pkleeman_666922077_12,,CID_68F04029-9FDA-44F2-A0C3-194821615429.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,6/22/18,1,5,Y,55,16.5,A,Adult,Male,1,2,PIT tag,900043000132955,,,,,1700100644,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_51,TOID_GS\pkleeman_666922077_51,,CID_D8870D18-1218-4380-9EF4-5ECFB71F0F7D.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,6/22/18,1,5,Y,55,16.5,A,Adult,Male,1,2,PIT tag,900043000132955,,,,,1700100644,pos,32.962,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_51,TOID_GS\pkleeman_666922077_51,,CID_D8870D18-1218-4380-9EF4-5ECFB71F0F7D.s
804,"ARMI Disease Study, CMR, Pacific Northwest - Biology",LTC-E,2,173450,Rana,cascadae,Cascades Frog,8/14/19,1,2,Y,65,22,A,Adult,Female,2,2,PIT tag,989001002932175,,19ARMI2723,5,Toeclip/Tailclip,1801100233,neg,,"neg,neg",0,28.4,,SiteID_GS\jrowe_608130249,IAID_GS\jrowe_688839782_242,TOID_GS\jrowe_688839782_242,CID_30F0747E-3B5B-4ED4-A6E7-2EABC1A9F20F.t,CID_30F0747E-3B5B-4ED4-A6E7-2EABC1A9F20F.s
804,"ARMI Disease Study, CMR, Pacific Northwest - Biology",LTC-E,2,173450,Rana,cascadae,Cascades Frog,8/14/19,1,2,Y,65,22,A,Adult,Female,2,2,PIT tag,989001002932175,,19ARMI2723,5,Toeclip/Tailclip,1801100233,pos,32.431,"neg,neg",0,28.4,,SiteID_GS\jrowe_608130249,IAID_GS\jrowe_688839782_242,TOID_GS\jrowe_688839782_242,CID_30F0747E-3B5B-4ED4-A6E7-2EABC1A9F20F.t,CID_30F0747E-3B5B-4ED4-A6E7-2EABC1A9F20F.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,5/31/18,1,1,Y,40,,A,Adult,Male,1,6,VIE,XXRX,,,,,1801300495,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_534,TOID_GS\jefleming_688827053_534,,CID_44F0C85B-9624-4CFD-9633-C6ADB4987E7A.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,5/31/18,1,1,Y,40,,A,Adult,Male,1,6,VIE,XXRX,,,,,1801300495,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_534,TOID_GS\jefleming_688827053_534,,CID_44F0C85B-9624-4CFD-9633-C6ADB4987E7A.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,6/19/18,2,2,Y,44,,A,Adult,Female,2,6,VIE,OXYO,,,,,1801300326,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_735,TOID_GS\jefleming_688827053_735,,CID_1D5DD88A-84CE-4B19-827D-8838329B984C.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,6/19/18,2,2,Y,44,,A,Adult,Female,2,6,VIE,OXYO,,,,,1801300326,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_735,TOID_GS\jefleming_688827053_735,,CID_1D5DD88A-84CE-4B19-827D-8838329B984C.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,6/27/18,3,1,Y,35,,A,Adult,Female,2,6,VIE,RORX,,,,,1801300280,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_759,TOID_GS\jefleming_688827053_759,,CID_4EB5D54F-4825-4F67-8E43-EE7A66261E39.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,6/27/18,3,1,Y,35,,A,Adult,Female,2,6,VIE,RORX,,,,,1801300280,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_759,TOID_GS\jefleming_688827053_759,,CID_4EB5D54F-4825-4F67-8E43-EE7A66261E39.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850D,P-850D,173449,Rana,boylii,Foothill Yellow-legged Frog,6/22/18,1,5,Y,47,10.9,A,Adult,Male,1,2,PIT tag,900067000061863,Blind in left eye.,,,,1700100640,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657933482,IAID_GS\pkleeman_666922077_56,TOID_GS\pkleeman_666922077_56,,CID_E9B12331-4D74-4B13-AEFA-7EEDD4EE1453.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850D,P-850D,173449,Rana,boylii,Foothill Yellow-legged Frog,6/22/18,1,5,Y,47,10.9,A,Adult,Male,1,2,PIT tag,900067000061863,Blind in left eye.,,,,1700100640,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657933482,IAID_GS\pkleeman_666922077_56,TOID_GS\pkleeman_666922077_56,,CID_E9B12331-4D74-4B13-AEFA-7EEDD4EE1453.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,7/18/18,2,3,Y,50,14.6,A,Adult,Male,1,2,PIT tag,900043000132949,,,,,1800400042,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_119,TOID_GS\pkleeman_666922077_119,,CID_DF269740-DFFC-4EE7-9858-2A46244B7242.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,7/18/18,2,3,Y,50,14.6,A,Adult,Male,1,2,PIT tag,900043000132949,,,,,1800400042,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_119,TOID_GS\pkleeman_666922077_119,,CID_DF269740-DFFC-4EE7-9858-2A46244B7242.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,7/19/18,2,4,Y,41,7,A,Adult,Male,1,2,PIT tag,900043000132954,,,,,1800400056,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_144,TOID_GS\pkleeman_666922077_144,,CID_94B89FE9-91F3-4C5A-959F-3625D51A38B0.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,7/19/18,2,4,Y,41,7,A,Adult,Male,1,2,PIT tag,900043000132954,,,,,1800400056,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_144,TOID_GS\pkleeman_666922077_144,,CID_94B89FE9-91F3-4C5A-959F-3625D51A38B0.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850B/C,P-850B/C,173449,Rana,boylii,Foothill Yellow-legged Frog,7/19/18,2,4,Y,55,16.9,A,Adult,Male,1,2,PIT tag,900043000132865,,,,,1800400066,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657933236,IAID_GS\pkleeman_666922077_135,TOID_GS\pkleeman_666922077_135,,CID_07DC66D0-DD09-4DEF-8F03-B30FCBA50898.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850B/C,P-850B/C,173449,Rana,boylii,Foothill Yellow-legged Frog,7/19/18,2,4,Y,55,16.9,A,Adult,Male,1,2,PIT tag,900043000132865,,,,,1800400066,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657933236,IAID_GS\pkleeman_666922077_135,TOID_GS\pkleeman_666922077_135,,CID_07DC66D0-DD09-4DEF-8F03-B30FCBA50898.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",Y-1526,Y-1526,775211,Rana,sierrae,Sierra Nevada Yellow-legged Frog,7/10/18,1,1,Y,60,25.6,A,Adult,Female,2,2,PIT tag,900043000132929,,,,,1700100662,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657934597,IAID_GS\pkleeman_666905199_8,TOID_GS\pkleeman_666905199_8,,CID_34D31EB3-C813-4DF7-89A8-92ABEAAAFDBB.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",Y-1526,Y-1526,775211,Rana,sierrae,Sierra Nevada Yellow-legged Frog,7/10/18,1,1,Y,60,25.6,A,Adult,Female,2,2,PIT tag,900043000132929,,,,,1700100662,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657934597,IAID_GS\pkleeman_666905199_8,TOID_GS\pkleeman_666905199_8,,CID_34D31EB3-C813-4DF7-89A8-92ABEAAAFDBB.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,7/18/18,2,3,Y,60,21.6,A,Adult,Female,2,2,PIT tag,900043000132891,,,,,1800400046,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_112,TOID_GS\pkleeman_666922077_112,,CID_07967F01-9B22-4D03-B1F4-DCC6617C0B11.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,7/18/18,2,3,Y,60,21.6,A,Adult,Female,2,2,PIT tag,900043000132891,,,,,1800400046,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_112,TOID_GS\pkleeman_666922077_112,,CID_07967F01-9B22-4D03-B1F4-DCC6617C0B11.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,7/18/18,2,3,Y,65,31,A,Adult,Female,2,2,PIT tag,900043000132989,,,,,1800400040,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_125,TOID_GS\pkleeman_666922077_125,,CID_47546419-A3B5-4E73-9C5E-31B39C69ABD5.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,7/18/18,2,3,Y,65,31,A,Adult,Female,2,2,PIT tag,900043000132989,,,,,1800400040,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_125,TOID_GS\pkleeman_666922077_125,,CID_47546419-A3B5-4E73-9C5E-31B39C69ABD5.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,7/20/18,2,5,Y,60,27,A,Adult,Female,2,2,PIT tag,900043000132854,,,,,1800400071,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_160,TOID_GS\pkleeman_666922077_160,,CID_CBE3132C-5582-43DE-B012-18FA95457145.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,7/20/18,2,5,Y,60,27,A,Adult,Female,2,2,PIT tag,900043000132854,,,,,1800400071,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_160,TOID_GS\pkleeman_666922077_160,,CID_CBE3132C-5582-43DE-B012-18FA95457145.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,6/19/18,2,2,Y,42,,A,Adult,Male,1,6,VIE,RYYX,,,,,1801300334,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_737,TOID_GS\jefleming_688827053_737,,CID_4285A48E-CD9B-4813-A4A0-E4DAB181F08C.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,6/19/18,2,2,Y,42,,A,Adult,Male,1,6,VIE,RYYX,,,,,1801300334,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_737,TOID_GS\jefleming_688827053_737,,CID_4285A48E-CD9B-4813-A4A0-E4DAB181F08C.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,6/19/18,2,2,Y,40,,A,Adult,Female,2,6,VIE,XYYY,,,,,1801300331,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_740,TOID_GS\jefleming_688827053_740,,CID_81D954C6-5F24-45ED-9CC6-4EB5BC205C57.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,6/19/18,2,2,Y,40,,A,Adult,Female,2,6,VIE,XYYY,,,,,1801300331,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_740,TOID_GS\jefleming_688827053_740,,CID_81D954C6-5F24-45ED-9CC6-4EB5BC205C57.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,6/22/18,1,5,Y,65,28.2,A,Adult,Female,2,2,PIT tag,900043000100914,,,,,1700100649,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_42,TOID_GS\pkleeman_666922077_42,,CID_47FDDAE7-58E6-458F-8094-78F910E06D5A.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,6/22/18,1,5,Y,65,28.2,A,Adult,Female,2,2,PIT tag,900043000100914,,,,,1700100649,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_42,TOID_GS\pkleeman_666922077_42,,CID_47FDDAE7-58E6-458F-8094-78F910E06D5A.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,7/16/18,2,1,Y,41,7.5,A,Adult,Male,1,2,PIT tag,900067000061887,,,,,1700100698,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_73,TOID_GS\pkleeman_666922077_73,,CID_AEC2860B-D74B-496F-B3C1-E1BE3F511A4E.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,7/16/18,2,1,Y,41,7.5,A,Adult,Male,1,2,PIT tag,900067000061887,,,,,1700100698,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_73,TOID_GS\pkleeman_666922077_73,,CID_AEC2860B-D74B-496F-B3C1-E1BE3F511A4E.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850B/C,P-850B/C,173449,Rana,boylii,Foothill Yellow-legged Frog,7/17/18,2,2,Y,62,25.1,A,Adult,Female,2,2,PIT tag,900043000101095,Very spotted patterning on ventral side,18ARMI0300,5,Toeclip/Tailclip,1800400013,neg,,"neg,neg","0.000,0.000",182,,SiteID_GS\pkleeman_657933236,IAID_GS\pkleeman_666922077_77,TOID_GS\pkleeman_666922077_77,CID_DDC0E681-4876-4120-8348-003CB7A42521.t,CID_DDC0E681-4876-4120-8348-003CB7A42521.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850B/C,P-850B/C,173449,Rana,boylii,Foothill Yellow-legged Frog,7/17/18,2,2,Y,62,25.1,A,Adult,Female,2,2,PIT tag,900043000101095,Very spotted patterning on ventral side,18ARMI0300,5,Toeclip/Tailclip,1800400013,neg,,"neg,neg","0.000,0.000",182,,SiteID_GS\pkleeman_657933236,IAID_GS\pkleeman_666922077_77,TOID_GS\pkleeman_666922077_77,CID_DDC0E681-4876-4120-8348-003CB7A42521.t,CID_DDC0E681-4876-4120-8348-003CB7A42521.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850B/C,P-850B/C,173449,Rana,boylii,Foothill Yellow-legged Frog,7/17/18,2,2,Y,50,13.9,A,Adult,Male,1,2,PIT tag,900043000132820,,18ARMI0301,5,Toeclip/Tailclip,1800400014,neg,,"neg,neg","0.000,0.000",84.9,,SiteID_GS\pkleeman_657933236,IAID_GS\pkleeman_666922077_81,TOID_GS\pkleeman_666922077_81,CID_329D48FD-A49B-4D34-BBA3-E773B07D779B.t,CID_329D48FD-A49B-4D34-BBA3-E773B07D779B.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850B/C,P-850B/C,173449,Rana,boylii,Foothill Yellow-legged Frog,7/17/18,2,2,Y,50,13.9,A,Adult,Male,1,2,PIT tag,900043000132820,,18ARMI0301,5,Toeclip/Tailclip,1800400014,neg,,"neg,neg","0.000,0.000",84.9,,SiteID_GS\pkleeman_657933236,IAID_GS\pkleeman_666922077_81,TOID_GS\pkleeman_666922077_81,CID_329D48FD-A49B-4D34-BBA3-E773B07D779B.t,CID_329D48FD-A49B-4D34-BBA3-E773B07D779B.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850B/C,P-850B/C,173449,Rana,boylii,Foothill Yellow-legged Frog,7/18/18,2,3,Y,50,12.1,A,Adult,Male,1,2,PIT tag,900043000132809,,18ARMI0309,5,Toeclip/Tailclip,1800400030,neg,,"neg,neg","0.000,0.000",64.9,,SiteID_GS\pkleeman_657933236,IAID_GS\pkleeman_666922077_104,TOID_GS\pkleeman_666922077_104,CID_75545E71-571D-4C46-B4D8-B39B636887DA.t,CID_75545E71-571D-4C46-B4D8-B39B636887DA.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850B/C,P-850B/C,173449,Rana,boylii,Foothill Yellow-legged Frog,7/18/18,2,3,Y,50,12.1,A,Adult,Male,1,2,PIT tag,900043000132809,,18ARMI0309,5,Toeclip/Tailclip,1800400030,neg,,"neg,neg","0.000,0.000",64.9,,SiteID_GS\pkleeman_657933236,IAID_GS\pkleeman_666922077_104,TOID_GS\pkleeman_666922077_104,CID_75545E71-571D-4C46-B4D8-B39B636887DA.t,CID_75545E71-571D-4C46-B4D8-B39B636887DA.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,6/19/18,2,2,Y,44,,A,Adult,Male,1,6,VIE,ROYX,,,,,1801300328,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_733,TOID_GS\jefleming_688827053_733,,CID_FBF9A2CD-8DF1-479C-855C-4AAE92F0BEC5.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,6/19/18,2,2,Y,44,,A,Adult,Male,1,6,VIE,ROYX,,,,,1801300328,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_733,TOID_GS\jefleming_688827053_733,,CID_FBF9A2CD-8DF1-479C-855C-4AAE92F0BEC5.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,6/19/18,2,2,Y,44,,A,Adult,Male,1,6,VIE,ROYO,,,,,1801300333,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_738,TOID_GS\jefleming_688827053_738,,CID_9DC05198-9F8F-4EDC-87E0-CD660B79767E.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,6/19/18,2,2,Y,44,,A,Adult,Male,1,6,VIE,ROYO,,,,,1801300333,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_738,TOID_GS\jefleming_688827053_738,,CID_9DC05198-9F8F-4EDC-87E0-CD660B79767E.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,6/19/18,2,2,Y,42,,A,Adult,Male,1,6,VIE,XORY,,,,,1801300325,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_751,TOID_GS\jefleming_688827053_751,,CID_9BBB87AC-362B-42FF-8E4D-51F32CE5E3DB.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,6/19/18,2,2,Y,42,,A,Adult,Male,1,6,VIE,XORY,,,,,1801300325,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_751,TOID_GS\jefleming_688827053_751,,CID_9BBB87AC-362B-42FF-8E4D-51F32CE5E3DB.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,7/19/18,2,4,Y,52,13.4,A,Adult,Male,1,2,PIT tag,900043000132850,,,,,1800400057,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_132,TOID_GS\pkleeman_666922077_132,,CID_A361A297-4891-4A76-9061-CD7F4D2B1B2B.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,7/19/18,2,4,Y,52,13.4,A,Adult,Male,1,2,PIT tag,900043000132850,,,,,1800400057,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_132,TOID_GS\pkleeman_666922077_132,,CID_A361A297-4891-4A76-9061-CD7F4D2B1B2B.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,6/19/18,2,2,Y,37,,A,Adult,Female,2,6,VIE,YYXY,,,,,1801300320,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_746,TOID_GS\jefleming_688827053_746,,CID_C561DE19-24B3-42DB-96A3-DCE407070101.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,6/19/18,2,2,Y,37,,A,Adult,Female,2,6,VIE,YYXY,,,,,1801300320,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_746,TOID_GS\jefleming_688827053_746,,CID_C561DE19-24B3-42DB-96A3-DCE407070101.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,6/19/18,2,2,Y,34,,A,Adult,Female,2,6,VIE,XBOO,,,,,1801300321,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_755,TOID_GS\jefleming_688827053_755,,CID_60BB715F-DC49-4220-B878-2C8CF10169B6.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,6/19/18,2,2,Y,34,,A,Adult,Female,2,6,VIE,XBOO,,,,,1801300321,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_755,TOID_GS\jefleming_688827053_755,,CID_60BB715F-DC49-4220-B878-2C8CF10169B6.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,6/27/18,3,1,Y,34,,A,Adult,Female,2,6,VIE,BXRO,,,,,1801300279,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_760,TOID_GS\jefleming_688827053_760,,CID_8BE3A5AE-E982-4336-BFF3-660DDF9B293D.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,6/27/18,3,1,Y,34,,A,Adult,Female,2,6,VIE,BXRO,,,,,1801300279,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_760,TOID_GS\jefleming_688827053_760,,CID_8BE3A5AE-E982-4336-BFF3-660DDF9B293D.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",Y-1526,Y-1526,775211,Rana,sierrae,Sierra Nevada Yellow-legged Frog,7/11/18,1,2,Y,49,13,A,Adult,Female,2,2,PIT tag,900043000132871,,,,,1700100660,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657934597,IAID_GS\pkleeman_666905199_17,TOID_GS\pkleeman_666905199_17,,CID_669EB54F-D6F6-4A21-85C5-89E11C79A2B8.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",Y-1526,Y-1526,775211,Rana,sierrae,Sierra Nevada Yellow-legged Frog,7/11/18,1,2,Y,49,13,A,Adult,Female,2,2,PIT tag,900043000132871,,,,,1700100660,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657934597,IAID_GS\pkleeman_666905199_17,TOID_GS\pkleeman_666905199_17,,CID_669EB54F-D6F6-4A21-85C5-89E11C79A2B8.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,7/18/18,2,3,Y,53,16.8,A,Adult,Male,1,2,PIT tag,900043000132922,,,,,1800400044,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_116,TOID_GS\pkleeman_666922077_116,,CID_64AE3548-229E-47B5-8CE5-8328FF98AA75.s
