Site,SubSite,CaptureDate,Species	,IndividualID,MassG,Sex,Age,SVLmm,BdSample,SwabLost,SwabID,BdResult,TrgetCopies/swb,HgSampleID,Notes,potential_injury_effect,flagged,reason,dead
FoxCreek,P-850A,8/23/2019,RABO,900067000073557,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,3/22/2019,ANBO,900067000073555,47.9,M,A,82,Y,0,1902600012,pos,116196.7029,19ARMI2959,,0,0,,
SonomaMountain,P-899,3/25/2019,ANBO,900067000073552,76.5,M,A,95,Y,0,1902600039,pos,7070.48983,19ARMI2983,,0,0,,
FoxCreek,P-850D,8/21/2019,RABO,900067000073549,13,M,A,48,Y,0,1902600340,neg,0,19ARMI3099,,0,0,,
SonomaMountain,P-899,3/24/2019,ANBO,900067000073548,52.2,M,A,71,Y,0,1902600031,pos,15951.75548,19ARMI2976,,0,0,,
SonomaMountain,P-899,3/25/2019,ANBO,900067000073548,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,3/21/2019,ANBO,900067000073547,46.6,M,A,82,Y,0,1902600006,pos,679648.9656,19ARMI2954,,0,0,,
SonomaMountain,P-899,3/24/2019,ANBO,900067000073547,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,3/25/2019,ANBO,900067000073547,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/10/2020,ANBO,900067000073546,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,3/24/2019,ANBO,900067000073545,37,M,A,79,Y,0,1902600030,pos,40713.04729,19ARMI2975,,0,0,,
SonomaMountain,P-899,4/9/2020,ANBO,900067000073542,77.3,M,A,91,Y,0,1902600064,pos,1881.166802,,,0,0,,
SonomaMountain,P-899,3/24/2019,ANBO,900067000073542,65.4,M,A,81,Y,0,1902600023,pos,17886.58108,19ARMI2968,,0,0,,
SonomaMountain,P-899,4/10/2020,ANBO,900067000073542,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/11/2020,ANBO,900067000073542,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/12/2020,ANBO,900067000073542,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,3/24/2019,ANBO,900067000073541,55.7,M,A,78,Y,0,1902600028,pos,47104.88593,19ARMI2973,,0,0,,
SonomaMountain,P-899,3/25/2019,ANBO,900067000073541,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,3/21/2019,ANBO,900067000073534,49.2,M,A,78,Y,0,1902600001,pos,2158.779604,19ARMI2950,,0,0,,
SonomaMountain,P-899,3/24/2019,ANBO,900067000073534,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,3/24/2019,ANBO,900067000073532,41,M,A,73,Y,0,1902600021,pos,1358.205031,19ARMI2966,,0,0,,
SummitMeadow,Y-029,9/8/2018,RASI,900067000073530,19.9,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,3/24/2019,ANBO,900067000073529,43.9,M,A,78,Y,0,1902600027,neg,0,19ARMI2972,,0,0,,
SonomaMountain,P-899,4/9/2020,ANBO,900067000073528,68.4,M,A,89,Y,0,1902600059,pos,5654.306714,,,0,0,,
SonomaMountain,P-899,3/25/2019,ANBO,900067000073528,50,M,A,81,Y,0,1902600043,pos,51468.18786,19ARMI2986,,0,0,,
SonomaMountain,P-899,4/10/2020,ANBO,900067000073528,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/13/2020,ANBO,900067000073528,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,3/21/2019,ANBO,900067000073527,67.8,M,A,94,Y,0,1902600004,pos,684.7626457,19ARMI2953,,0,0,,
SonomaMountain,P-899,3/24/2019,ANBO,900067000073527,,,,,N,,,,,,,0,0,,
FoxCreek,P-850D,7/15/2019,RABO,900067000073526,30,F,A,67,Y,0,1902600194,neg,0,19ARMI3071,,0,0,,
SummitMeadow,Y-029,9/8/2018,RASI,900067000073522,12.3,,,,N,,,,,,,0,0,,
SummitMeadow,Y-029,7/21/2020,RASI,900067000073522,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,3/24/2019,ANBO,900067000073521,49.2,M,A,80,Y,0,1902600036,pos,8568.526533,19ARMI2981,,0,0,,
SonomaMountain,P-899,3/25/2019,ANBO,900067000073521,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,3/24/2019,ANBO,900067000073520,42.2,M,A,76,Y,0,1902600033,pos,23.07868023,19ARMI2978,,0,0,,
SonomaMountain,P-899,4/5/2020,ANBO,900067000073519,54,M,A,80,Y,0,1902600049,neg,0,,,0,0,,
SonomaMountain,P-899,3/24/2019,ANBO,900067000073519,42.6,M,A,79,Y,0,1902600022,pos,8372.284877,19ARMI2967,,0,0,,
SonomaMountain,P-899,4/4/2020,ANBO,900067000073519,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/9/2020,ANBO,900067000073519,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/10/2020,ANBO,900067000073519,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/11/2020,ANBO,900067000073519,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/12/2020,ANBO,900067000073519,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/13/2020,ANBO,900067000073519,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,3/25/2019,ANBO,900067000073516,38.4,M,A,76,Y,0,1902600041,pos,271422.6021,19ARMI2985,,0,0,,
FoxCreek,P-850A,7/18/2019,RABO,900067000073515,24.2,F,A,60,Y,0,1902600226,neg,0,,,0,0,,
SonomaMountain,P-899,3/25/2019,ANBO,900067000073514,35.5,M,A,68,Y,0,1902600038,pos,2467.252702,19ARMI2982,,0,0,,
SonomaMountain,P-899,3/24/2019,ANBO,900067000073508,67.7,M,A,91,Y,0,1902600026,pos,115.6437553,19ARMI2971,,0,0,,
SonomaMountain,P-899,3/21/2019,ANBO,900067000073505,44,M,A,71,Y,0,1902600011,neg,0,19ARMI2958,,0,0,,
SonomaMountain,P-899,3/22/2019,ANBO,900067000073505,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,3/24/2019,ANBO,900067000073505,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,3/21/2019,ANBO,900067000073504,61.1,M,A,92,Y,0,1902600008,neg,0,19ARMI2956,,0,0,,
SonomaMountain,P-899,4/9/2020,ANBO,900067000073502,52,M,A,84,Y,0,1902600065,neg,0,,,0,0,,
SonomaMountain,P-899,3/22/2019,ANBO,900067000073502,35.6,M,A,71,Y,0,1902600013,pos,1835.579785,19ARMI2961,,0,0,,
SonomaMountain,P-899,4/12/2020,ANBO,900067000073502,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-029,9/8/2018,RASI,900067000073500,11.8,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/18/2019,RABO,900067000061897,28.3,M,A,43,Y,1,1902600234,,,,Duplicate,0,1,what does duplicate mean? Seems just to be missing in some way?,
FoxCreek,P-850A,7/18/2018,RABO,900067000061897,,,,,N,,,,,,,0,0,,
FoxCreek,P-850B/C,8/22/2019,RABO,900067000061892,15.2,M,A,51,Y,0,1902600358,neg,0,,,0,0,,
FoxCreek,P-850B/C,7/16/2019,RABO,900067000061892,16.6,M,A,50,Y,0,1902600200,pos,433.7670366,,,0,0,,
FoxCreek,P-850B/C,6/22/2018,RABO,900067000061892,15.4,M,A,50,Y,0,1700100637,pos,3307.274315,,,0,0,,
FoxCreek,P-850A,6/25/2020,RABO,900067000061892,12.1,M,A,50,Y,0,2000800158,pos,433.176267,,,0,0,,
FoxCreek,P-850A,8/4/2020,RABO,900067000061892,11.3,M,A,48,Y,0,2000800251,pos,4062.990183,,Badly damaged right eye,1,0,,
FoxCreek,P-850B/C,7/18/2019,RABO,900067000061892,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,9/6/2018,RASI,900067000061891,65.9,F,A,79,Y,0,1800400095,pos,7928.08602,,,0,0,,
SummitMeadow,Y-1526,7/11/2018,RASI,900067000061891,56.2,F,A,75,Y,1,1700100664,,,,Duplicate,0,1,what does duplicate mean? Seems just to be missing in some way?,
SummitMeadow,Y-1526A,9/7/2018,RASI,900067000061891,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,9/8/2018,RASI,900067000061891,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/19/2018,RABO,900067000061888,19.2,M,A,56,Y,1,1800400062,,,,Duplicate,0,1,what does duplicate mean? Seems just to be missing in some way?,
FoxCreek,P-850A,6/22/2018,RABO,900067000061888,18.4,M,A,54,Y,1,1700100648,,,,Duplicate,0,1,what does duplicate mean? Seems just to be missing in some way?,
FoxCreek,P-850A,6/20/2018,RABO,900067000061887,8.2,M,A,41,Y,0,1700100616,pos,1065.6356,,,0,0,,
FoxCreek,P-850A,7/16/2018,RABO,900067000061887,7.5,M,A,41,Y,1,1700100698,,,,Duplicate,0,1,what does duplicate mean? Seems just to be missing in some way?,
FoxCreek,P-850A,6/21/2018,RABO,900067000061887,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/18/2018,RABO,900067000061887,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,6/20/2018,RABO,900067000061882,14.6,M,A,53,Y,0,1700100623,neg,0,,,0,0,,
FoxCreek,P-850A,7/19/2019,RABO,900067000061882,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/2/2018,ANBO,900067000061875,50.5,M,A,85,Y,0,1604300012,pos,2472.301714,18ARMI0192,,0,0,,
SonomaMountain,P-899,3/24/2019,ANBO,900067000061875,57.5,M,A,81,Y,0,1902600037,pos,1248.153754,,,0,0,,
FoxCreek,P-850A,6/21/2018,RABO,900067000061870,8.2,F,A,41,Y,0,1700100626,pos,963.4047423,,,0,0,,
FoxCreek,P-850A,7/17/2018,RABO,900067000061870,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/1/2021,RABO,900067000061868,19.8,M,A,57,Y,0,2100600125,neg,0,,,0,0,,
FoxCreek,P-850A,8/20/2019,RABO,900067000061868,18.6,M,A,56,Y,0,1902600324,neg,0,19ARMI3088,,0,0,,
FoxCreek,P-850A,6/21/2018,RABO,900067000061868,15.4,M,A,54,Y,1,1700100634,,,,Duplicate,0,1,what does duplicate mean? Seems just to be missing in some way?,
FoxCreek,P-850A,8/21/2019,RABO,900067000061864,40.3,F,A,73,Y,0,1902600343,neg,0,19ARMI3102,,0,0,,
FoxCreek,P-850A,6/22/2020,RABO,900067000061864,36.6,F,A,70,Y,0,2000800139,neg,0,,,0,0,,
FoxCreek,P-850A,6/21/2018,RABO,900067000061864,35.5,F,A,70,Y,0,1700100633,neg,0,,,0,0,,
FoxCreek,P-850D,6/22/2018,RABO,900067000061863,10.9,M,A,47,Y,1,1700100640,,,,Blind in left eye. Duplicate,1,1,what does duplicate mean? Seems just to be missing in some way?,
SonomaMountain,P-899,4/2/2018,ANBO,900067000061859,43.5,M,A,76,Y,0,1604300015,pos,677.3372068,18ARMI0195,,0,0,,
FoxCreek,P-850A,8/20/2019,RABO,900067000061857,16,M,A,50,Y,0,1902600335,neg,0,19ARMI3095,,0,0,,
FoxCreek,P-850A,6/20/2018,RABO,900067000061857,13,M,A,49,Y,0,1700100613,neg,0,,,0,0,,
FoxCreek,P-850A,6/20/2018,RABO,900067000061857,13,M,A,49,Y,0,1700100625,neg,0,,Accidentally swabbed twice in one day.,0,0,,
FoxCreek,P-850A,7/17/2018,RABO,900067000061854,12.9,M,A,48,Y,0,1800400022,pos,97.19771871,,,0,0,,
FoxCreek,P-850A,6/20/2018,RABO,900067000061854,11.5,M,A,44,Y,0,1700100622,pos,34056.17561,,,0,0,,
FoxCreek,P-850A,7/17/2018,RABO,900067000061853,20.8,M,A,60,Y,0,1800400021,neg,0,18ARMI0308,,0,0,,
FoxCreek,P-850A,7/19/2018,RABO,900067000061853,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/2/2018,ANBO,900067000061852,65.5,F,A,85,Y,0,1604300003,pos,6098.58833,18ARMI0183,,0,0,,
SonomaMountain,P-899,4/2/2018,ANBO,900067000061851,49.5,M,A,80,Y,0,1604300005,pos,35793.14843,18ARMI0185,,0,0,,
SonomaMountain,P-899,4/3/2018,ANBO,900067000061851,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/2/2018,ANBO,900067000061848,56,F,A,80,Y,0,1604300001,pos,300224.3758,18ARMI0181,,0,0,,
SummitMeadow,Y-1526A,9/7/2018,RASI,900067000061847,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,9/7/2018,RASI,900067000061847,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,9/8/2018,RASI,900067000061847,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,9/6/2018,RASI,900067000061843,34.3,M,A,65,Y,0,1800400096,pos,136.8424169,,,0,0,,
FoxCreek,P-850D,6/23/2020,RABO,900067000061840,26.4,F,A,68,Y,0,2000800143,neg,0,20ARMI1872,,0,0,,
FoxCreek,P-850D,8/20/2019,RABO,900067000061840,,,,,N,,,,,,,0,0,,
FoxCreek,P-850D,6/19/2018,RABO,900067000061839,16.6,F,A,52,Y,1,1700100609,,,,Duplicate,0,1,what does duplicate mean? Seems just to be missing in some way?,
FoxCreek,P-850D,6/22/2018,RABO,900067000061839,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/5/2018,ANBO,900067000061838,45.5,M,A,80,Y,0,1604300021,pos,1860.767779,18ARMI0201,On road,0,0,,
FoxCreek,P-850A,6/21/2018,RABO,900067000061837,7.8,M,A,40,Y,0,1700100632,neg,0,,,0,0,,
SummitMeadow,Y-029,7/14/2018,RASI,900067000061835,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/2/2018,ANBO,900067000061830,61.5,M,A,85,Y,0,1604300002,pos,448.1897619,18ARMI0182,Stream,0,0,,
FoxCreek,P-850D,7/17/2018,RABO,900067000061829,8.2,,A,41,Y,0,1800400007,pos,200.2877078,,,0,0,,
FoxCreek,P-850D,6/22/2018,RABO,900067000061829,6.2,F,A,40,Y,1,1700100641,,,,Duplicate,0,1,what does duplicate mean? Seems just to be missing in some way?,
SonomaMountain,P-899,4/2/2018,ANBO,900067000061826,51.1,M,A,83,Y,0,1604300004,pos,569.6849729,18ARMI0184,,0,0,,
SummitMeadow,Y-1526A,9/7/2018,RASI,900067000061825,69.4,F,A,83,Y,0,1800400130,neg,0,,,0,0,,
SummitMeadow,Y-1526A,9/4/2019,RASI,900067000061825,70.4,F,A,80,Y,0,1902600378,pos,10118.51685,,,0,0,,
SummitMeadow,Y-1526A,8/19/2020,RASI,900067000061825,62.7,F,A,75,Y,0,2000800351,pos,6327.182741,20ARMI1812,Toe tip fell onto work surface.,0,0,,
SummitMeadow,Y-1526A,7/23/2020,RASI,900067000061825,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/17/2018,RABO,900067000061823,18.7,M,A,53,Y,0,1800400017,neg,0,18ARMI0304,,0,0,,
FoxCreek,P-850A,6/22/2018,RABO,900067000061823,18.5,M,A,52,Y,1,1700100643,,,,Duplicate,0,1,what does duplicate mean? Seems just to be missing in some way?,
FoxCreek,P-850A,8/20/2019,RABO,900067000061823,18.1,M,A,52,Y,0,1902600332,neg,0,,,0,0,,
FoxCreek,P-850A,7/15/2019,RABO,900067000061823,,M,A,44,Y,0,1902600186,neg,0,,Escaped,0,0,,
FoxCreek,P-850A,7/16/2018,RABO,900067000061823,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/16/2019,RABO,900067000061823,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/17/2019,RABO,900067000061823,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/19/2019,RABO,900067000061823,,,,,N,,,,,,,0,0,,
FoxCreek,P-850B/C,6/19/2018,RABO,900067000061821,23.5,F,A,68,Y,0,1700100611,neg,0,,On hillside.,0,0,,
FoxCreek,P-850B/C,8/22/2019,RABO,900067000061821,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,9/8/2019,RASI,900067000061820,66.9,F,A,86,Y,0,1902600423,pos,63185.65426,,,0,0,,
SummitMeadow,Y-1526A,9/4/2019,RASI,900067000061820,68.1,,,,Y,1,1902600375,,,,Missing bd,0,0,,
SummitMeadow,Y-1526,7/10/2018,RASI,900067000061820,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,9/6/2019,RASI,900067000061820,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,9/7/2019,RASI,900067000061820,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,7/25/2020,RASI,900067000061820,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/4/2018,ANBO,900067000061819,43.5,M,A,71,Y,0,1604300018,pos,1213764.189,18ARMI0198,Red discoloration on posterior side of abdomen,1,0,,
SummitMeadow,Y-1526A,9/7/2018,RASI,900067000061818,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,7/23/2020,RASI,900067000061818,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,8/18/2020,RASI,900067000061818,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,8/19/2020,RASI,900067000061818,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,8/22/2020,RASI,900067000061818,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/2/2018,ANBO,900067000061815,46.5,M,A,80,Y,0,1604300008,pos,442725.882,18ARMI0188,,0,0,,
SonomaMountain,P-899,4/3/2018,ANBO,900067000061815,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,6/21/2018,RABO,900067000061814,14.9,M,A,51,Y,1,1700100635,,,,Duplicate,0,1,what does duplicate mean? Seems just to be missing in some way?,
FoxCreek,P-850A,6/22/2018,RABO,900067000061814,,,,,N,,,,,,,0,0,,
FoxCreek,P-850D,6/26/2020,RABO,900067000061812,20.7,M,A,57,Y,0,2000800189,pos,389.4907509,,,0,0,,
SummitMeadow,Y-1526A,9/5/2018,RASI,900067000061808,58.6,F,A,76,Y,0,1800400083,pos,1933.148104,,,0,0,,
SummitMeadow,Y-1526,7/11/2018,RASI,900067000061808,58.5,F,A,74,Y,1,1700100667,,,,Bag weight was approximate. Duplicate,0,1,what does duplicate mean? Seems just to be missing in some way?,
SummitMeadow,Y-1526A,9/8/2018,RASI,900067000061808,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1687,7/20/2021,RASI,900043000201443,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1687,7/23/2021,RASI,900043000201443,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1687,7/21/2021,RASI,900043000201318,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1687,7/22/2021,RASI,900043000201318,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1687,7/23/2021,RASI,900043000201318,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1687,7/20/2021,RASI,900043000201263,18.7,F,A,55,Y,0,2100600117,pos,602.0136701,,Zoo raised frog,0,1,Zoo frog?,
SummitMeadow,Y-1687,7/22/2021,RASI,900043000201263,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1687,7/20/2021,RASI,900043000201015,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1687,7/21/2021,RASI,900043000201015,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1687,7/22/2021,RASI,900043000201015,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1687,7/20/2021,RASI,900043000200835,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1687,7/22/2021,RASI,900043000200722,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1687,7/23/2021,RASI,900043000200722,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1687,7/22/2021,RASI,900043000200529,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526,7/27/2019,RASI,900043000134997,75,F,A,86,Y,0,1902600264,pos,3805.703946,,This weight may be off by 10 g,0,0,,
SummitMeadow,Y-1526,7/14/2018,RASI,900043000134997,66.4,F,A,78,Y,0,1700100688,pos,353.3270896,,Small scrape on right foot.,1,0,,
SummitMeadow,Y-1526A,7/24/2020,RASI,900043000134997,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,8/21/2020,RASI,900043000134997,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1687,7/24/2019,RASI,900043000134977,65.5,F,A,85,Y,0,1902600248,pos,196.5023828,,This weight may be off by 10 g,0,0,,
FoxCreek,P-850D,6/30/2021,RABO,900043000133195,6.2,U,J,40,Y,0,2100600127,pos,207.3707599,21ARMI2454,,0,0,,
FoxCreek,P-850D,6/29/2021,RABO,900043000133194,11.2,M,A,47,Y,0,2100600094,pos,954.2574125,21ARMI2457,,0,0,,
FoxCreek,P-850D,6/30/2021,RABO,900043000133194,,,,,N,,,,,,,0,0,,
FoxCreek,P-850D,7/1/2021,RABO,900043000133194,,,,,N,,,,,,,0,0,,
FoxCreek,P-850B/C,7/1/2021,RABO,900043000133183,7.5,F,A,41,Y,0,2100600135,neg,0,,"Originally tagged as 900043000133127, but it fell out, replaced with 900043000133183.",0,0,,
FoxCreek,P-850B/C,8/5/2021,RABO,900043000133183,7.2,,,,N,,,,,,,0,0,,
FoxCreek,P-850D,7/2/2021,RABO,900043000133179,19.8,F,A,59,Y,0,2100600138,neg,0,,,0,0,,
FoxCreek,P-850A,8/2/2021,RABO,900043000133179,10.7,F,A,47,Y,0,2100600120,neg,0,21ARMI2410,,0,0,,
FoxCreek,P-850A,8/2/2021,RABO,900043000133173,12.5,M,A,48,Y,0,2100600048,neg,0,,Some swelling from previous toe clip,0,0,,
FoxCreek,P-850A,6/28/2021,RABO,900043000133173,11.3,M,A,48,Y,0,2100600064,neg,0,21ARMI2401,,0,0,,
FoxCreek,P-850A,6/30/2021,RABO,900043000133173,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/1/2021,RABO,900043000133173,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/2/2021,RABO,900043000133173,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/1/2021,RABO,900043000133172,19.3,M,A,56,Y,0,2100600133,neg,0,,,0,0,,
FoxCreek,P-850A,6/29/2021,RABO,900043000133169,13.3,F,A,53,Y,0,2100600106,neg,0,21ARMI2432,,0,0,,
FoxCreek,P-850A,8/2/2021,RABO,900043000133169,,,,,N,,,,,,,0,0,,
FoxCreek,P-850D,6/29/2021,RABO,900043000133166,5.8,U,J,41,Y,0,2100600093,neg,0,21ARMI2400,"Possibly a female, missing right front hand",1,0,,
FoxCreek,P-850D,6/30/2021,RABO,900043000133166,,,,,N,,,,,,,0,0,,
FoxCreek,P-850B/C,8/6/2021,RABO,900043000133161,19.4,F,A,56,Y,0,2100600108,neg,0,21ARMI2396,,0,0,,
FoxCreek,P-850A,8/3/2021,RABO,900043000133160,10.7,M,A,47,Y,0,2100600201,neg,0,,Lost toe after it was clipped,0,0,,
FoxCreek,P-850A,6/28/2021,RABO,900043000133155,12.7,M,A,48,Y,0,2100600068,neg,0,21ARMI2413,,0,0,,
FoxCreek,P-850A,7/1/2021,RABO,900043000133148,10.5,M,A,47,Y,0,2100600131,neg,0,,,0,0,,
FoxCreek,P-850D,6/30/2021,RABO,900043000133143,33.6,F,A,71,Y,0,2100600100,neg,0,21ARMI2427,Orange spot on dorsum.,1,0,,
FoxCreek,P-850D,8/5/2021,RABO,900043000133143,38.5,F,A,70,Y,0,2100600181,neg,0,,,0,0,,
FoxCreek,P-850D,7/2/2021,RABO,900043000133143,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,6/30/2021,RABO,900043000133139,17.5,F,A,58,Y,0,2100600102,pos,120223.9748,,,0,0,,
FoxCreek,P-850A,6/30/2021,RABO,900043000133137,20.8,F,A,48,Y,0,2100600123,neg,0,,,0,0,,
FoxCreek,P-850A,8/2/2021,RABO,900043000133137,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,8/3/2021,RABO,900043000133137,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,6/28/2021,RABO,900043000133119,23,F,A,66,Y,0,2100600062,neg,0,21ARMI2421,,0,0,,
FoxCreek,P-850A,6/29/2021,RABO,900043000133119,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,6/30/2021,RABO,900043000133119,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,8/3/2021,RABO,900043000133118,8.5,M,A,44,Y,0,2100600202,neg,0,21ARMI2411,,0,0,,
FoxCreek,P-850A,6/30/2021,RABO,900043000133118,6.2,M,A,39,Y,0,2100600103,pos,711.3986092,,,0,0,,
FoxCreek,P-850A,8/3/2021,RABO,900043000133107,13,M,A,50,Y,0,2100600197,neg,0,21ARMI2417,,0,0,,
FoxCreek,P-850A,8/4/2021,RABO,900043000133099,11.9,M,A,47,Y,0,2100600191,neg,0,,Toe already clipped,0,0,,
FoxCreek,P-850A,6/28/2021,RABO,900043000133099,11.9,M,A,46,Y,0,2100600112,neg,0,21ARMI2449,,0,0,,
FoxCreek,P-850A,7/1/2021,RABO,900043000133099,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,8/6/2021,RABO,900043000133099,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,6/28/2021,RABO,900043000133098,12.4,M,A,48,Y,0,2100600069,pos,24909.03317,21ARMI2415,,0,0,,
FoxCreek,P-850B/C,8/3/2021,RABO,900043000133096,8.4,F,A,44,Y,0,2100600204,neg,0,21ARMI2460,,0,0,,
FoxCreek,P-850B/C,8/2/2021,RABO,900043000133095,16.6,F,A,55,Y,0,2100600129,neg,0,,,0,0,,
FoxCreek,P-850A,6/28/2021,RABO,900043000133084,13.2,F,A,55,Y,0,2100600059,neg,0,21ARMI2424,,0,0,,
FoxCreek,P-850B/C,6/29/2021,RABO,900043000133072,11.9,F,A,50,Y,0,2100600091,pos,479.7958489,21ARMI2393,,0,0,,
FoxCreek,P-850B/C,7/1/2021,RABO,900043000133072,,,,,N,,,,,,,0,0,,
FoxCreek,P-850B/C,8/2/2021,RABO,900043000133070,6.9,U,J,39,Y,0,2100600047,neg,0,21ARMI2448,,0,0,,
FoxCreek,P-850B/C,7/1/2021,RABO,900043000133069,21.2,F,A,58,Y,0,2100600134,neg,0,,,0,0,,
FoxCreek,P-850A,6/28/2021,RABO,900043000133068,10.9,M,A,46,Y,0,2100600060,neg,0,21ARMI2437,,0,0,,
FoxCreek,P-850A,6/29/2021,RABO,900043000133068,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,8/2/2021,RABO,900043000133068,,,,,N,,,,,,,0,0,,
FoxCreek,P-850D,8/5/2021,RABO,900043000133065,20.7,F,A,56,Y,0,2100600121,neg,0,,,0,0,,
FoxCreek,P-850D,6/29/2021,RABO,900043000133065,16.1,F,A,52,Y,0,2100600097,neg,0,21ARMI2412,,0,0,,
FoxCreek,P-850D,7/2/2021,RABO,900043000133065,,,,,N,,,,,,,0,0,,
FoxCreek,P-850D,7/2/2021,RABO,900043000133065,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,6/30/2021,RABO,900043000133064,33.5,F,A,70,Y,0,2100600109,neg,0,,,0,0,,
FoxCreek,P-850A,7/1/2021,RABO,900043000133064,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,8/6/2021,RABO,900043000133063,7.8,F,A,42,Y,0,2100600182,pos,1009.097376,21ARMI2455,,0,0,,
FoxCreek,P-850D,7/2/2021,RABO,900043000133060,19.2,F,A,57,Y,0,2100600139,neg,0,,,0,0,,
FoxCreek,P-850D,8/5/2021,RABO,900043000133060,,,,,N,,,,,,,0,0,,
FoxCreek,P-850D,8/2/2021,RABO,900043000133057,7,F,A,40,Y,0,2100600114,pos,463.4077188,21ARMI2431,Female or unk,0,0,,
